ZIP_CODE,DENSITY,sex_ratio,MEDAGE
3264,166.6,0.075035186,23.7
3266,21.6,0.060775054,46.8
3268,37.5,-0.009661911,41
3269,57.6,-0.040328045,46
3272,50.7,0.09531018,50.5
3273,38.2,0.039220713,46.3
3275,265.2,-0.041946793,39.9
3276,202,0.005906423,41.8
3278,49.3,-0.015602744,44.8
3279,19.9,0.049007579,45.2
3280,25.5,0.084557388,46.5
3281,148,0.035452541,38.7
3282,22.2,0.015234245,46.6
3284,30.2,0.015037877,42.3
3285,47.2,0.013026671,45.5
3287,46.4,-0.018507623,46.5
3289,0,NA,0
3290,106.2,0.024551151,40.4
3291,510.1,0,40
3293,39.3,0.032523192,46.7
3301,611.6,-0.024580759,40
3302,0,NA,0
3303,229.3,0.008246954,39
3304,260.7,-0.05246236,44.7
3307,121.5,-0.018039705,41.7
3431,389.2,-0.114856753,35.3
3435,0,NA,0
3440,68.1,-0.010075652,43.3
3441,67.4,-0.028820439,41.5
3442,128.5,0.067734218,38.1
3443,79,0.011342277,45.2
3444,61.8,-0.024987721,45.9
3445,32.9,0.035932009,45.1
3446,148.2,-0.053319638,42.7
3447,69.5,-0.027628379,45.2
3448,48.8,0,46.5
3449,57.6,-0.092482923,49.7
3450,53.5,-0.135545492,51.5
3451,185.4,0,42.5
3452,141.9,-0.064328533,41.2
3455,103.6,-0.053574064,43.3
3456,29.8,0.090971778,47.8
3457,30.5,0.025975486,45.3
3458,138.4,-0.121395002,46
3461,157.7,0.031267656,30.6
3462,69.5,0.037107788,46.1
3464,24.8,-0.001924928,45.1
3465,121.1,-0.004823936,37.8
3466,95.1,0.009606222,45.5
3467,52.9,0.002181026,47.4
3468,0,NA,0
3469,108,-0.081973583,40.6
3470,61.1,-0.012729198,41.2
3561,118.9,-0.096311717,43.6
3570,115.6,0.109844107,44.7
3574,31.2,0.007445043,45.6
3575,0,NA,0
3576,15.3,0.017225306,47
3579,1.5,0.1461419,50.1
3580,20.1,-0.054706914,51.9
3581,20.9,0.007472015,47.5
3582,23.5,0.006784287,44.9
3583,19.8,-0.002229655,48.3
3584,39.3,-0.063868055,45.4
3585,35.8,0,45
3586,21.6,-0.079295603,51.4
3588,7.3,0.032611586,47.3
3589,0,NA,0
3590,8,0.064161944,47.3
3592,3.8,0.045368605,53.8
3593,5.1,0.020408872,49.5
3595,7.1,0.025253867,49.5
3597,0,NA,0
3598,26.6,-0.028154001,46.5
3601,23.2,0.0588405,49
3602,51.9,-0.02012526,44.3
3603,98.5,-0.019878597,44.2
3604,0,NA,0
3605,35.6,0.048246834,45.7
3607,27.2,0.02684725,48.8
3608,87.6,-0.042859134,45.9
3609,260.6,-0.050643733,37.6
3740,23.1,0.035718083,47.4
3741,41.3,0.015294159,44
3743,222.4,-0.040590884,41.1
3745,38,0.001509434,48.2
3746,41.3,0.028462465,45.4
3748,102.3,-0.04915101,43.6
3749,547.8,-0.082521024,37.9
3750,54.5,-0.067997351,47.5
3751,0,NA,0
3752,36.2,0.021164811,46.9
3753,62.5,-0.036481377,46.1
3754,0,NA,0
3755,328.1,-0.037170134,24.2
3756,0,NA,0
3765,52.2,-0.037229342,45.6
3766,213,-0.082989375,39.6
3768,31.9,-0.040965353,47.2
3769,0,NA,0
3770,48.1,-0.019960743,46.1
3771,26.1,-0.01615544,49.3
3773,81.7,-0.035889861,43.2
3774,77.4,-0.021322769,45.3
3777,24.1,-0.044757901,45.8
3779,24.1,-0.044716839,45.6
3780,25.7,-0.019512814,45.8
3781,47.5,-0.003384098,45.7
3782,149.7,-0.020190346,46.1
3784,340.1,-0.124414048,39.4
3785,64.6,-0.012155362,45.2
3801,881.3,-0.057646095,40.7
3802,0,NA,0
3803,0,NA,0
3804,0,NA,0
3809,95.6,0.004892644,45.9
3810,68.4,0.006779687,46.5
3811,572.5,-0.053891073,46.6
3812,16.4,0.018416727,51.4
3813,38,0.002718132,44.7
3814,55.8,0.028594875,47.9
3815,191,-0.062520357,42.6
3816,58.9,0.004765696,49
3817,36.9,-0.029631798,45.6
3818,71.7,-0.040785795,45.7
3819,376.4,0.028405436,40.7
3820,1078,-0.04213601,36.7
3821,3926.8,-0.015831465,34.8
3823,160.7,0.055539585,39.7
3824,606.4,-0.145732266,22.6
3825,200.7,-0.001890105,40
3826,818.5,-0.01246122,45.8
3827,176,-0.04819392,45.3
3830,104.7,-0.009610325,47.2
3832,0,NA,0
3833,430.3,-0.067264061,43.2
3835,187.5,-0.02320842,37.6
3836,42.4,0.015384919,52.6
3837,61.4,-0.01492565,42.6
3838,22.6,-0.019418086,49.2
3839,388.8,-0.05142136,38.3
3840,346.9,-0.049399768,43.5
3841,563.9,-0.020549822,45.4
3842,1096.3,-0.00777718,46.8
3843,0,NA,0
3844,189.2,0.002781643,45.1
3845,153.6,0.023588927,47.5
3846,16.6,0.008904778,51.2
3847,0,NA,0
3848,310.3,-0.031695168,43.4
3849,46.7,0.023185907,47.6
3850,0,NA,0
3851,139.7,-0.027735354,40.9
3852,99.3,-0.114880276,43.8
3853,53.2,0.016336419,51.5
3854,1172.9,-0.175067418,56.4
3855,65.3,0.041625381,43.5
3856,234.1,0.03106582,42.1
3857,664.5,-0.019606404,36.2
3858,445.1,-0.031928354,39.9
3859,0,NA,0
3860,70.3,-0.03566018,45.9
3861,215.6,0.018340509,40.5
3862,317.8,-0.041781534,47
3864,70.5,-0.0259256,47.7
3865,704.1,-0.028614631,41.1
3866,87.9,0.035758,41
3867,659.8,-0.072362884,40.4
3868,784.6,-0.054412346,41.3
3869,335.5,-0.030660652,42.1
3870,419.1,-0.0438505,48.3
3871,440.1,-0.083881484,52.2
3872,71.9,0.001796946,46.5
3873,409.6,0.01712758,39.9
3874,909.2,-0.009260371,44.2
3875,36.1,0.010235504,48.2
3878,1148.8,-0.090546491,37.5
3882,39.6,-0.008547061,46
3883,18.7,-0.035718083,50.2
3884,102.3,0.003722419,42.8
3885,475.1,-0.051888018,42.9
3886,22,-0.022814678,48.4
3887,114.5,0.050772325,40.1
3890,47.1,-0.027934777,45
3894,129.2,-0.090085606,51.7
3896,0,NA,0
3897,20.1,-0.025317808,48.4
3901,192.7,-0.024292693,39.3
3902,115,-0.010199439,48.4
3903,289.2,-0.042487274,45.2
3904,608,-0.060562373,41.2
3905,297.8,-0.113159208,51.3
3906,122.4,-0.041828682,42.4
3907,238.8,-0.025105921,60.9
3908,216.4,-0.025933815,40.3
3909,271.7,-0.094144466,49
3910,0,NA,0
3911,0,NA,0
4001,66.5,0.038977476,45.3
4002,114.6,0.016707476,43.9
4003,298,-0.043083586,55.9
4004,0,NA,0
4005,458.3,-0.084181004,38.5
4006,0,NA,0
4007,0,NA,0
4008,82.9,-0.001464129,43.3
4009,99.5,-0.035896546,46.2
4010,29.9,0.018127385,44.7
4011,424.7,-0.112799725,41.3
4013,0,NA,0
4014,0,NA,0
4015,122.3,-0.025193008,42.5
4016,0,NA,0
4017,101.7,-0.066181907,54.5
4019,0,NA,0
4020,72,0.023048395,44.4
4021,290.7,-0.068992871,43.4
4022,25.3,0.07322419,46.2
4024,47.1,-0.037979248,42.3
4027,112.3,0.014949905,39.5
4028,0,NA,0
4029,57.7,0.03066278,44
4030,104.9,0.054894573,41
4032,229,-0.103255926,44.8
4033,0,NA,0
4034,0,NA,0
4037,34.4,-0.054406722,45.1
4038,321.5,-0.065281331,37.5
4039,178.3,-0.014330379,40.7
4040,85.4,0.047921558,44.8
4041,43.6,0.051991907,41.1
4042,132.1,0.014375392,41
4043,302.4,-0.136168064,48
4046,164.5,-0.058317466,46.4
4047,36.6,0.002123143,42
4048,110.6,0.007804225,39.4
4049,91.3,-0.00430803,39.4
4050,175.5,-0.035993603,49.4
4051,20.8,-0.037457563,49
4054,0,NA,0
4055,121.4,0.041279746,42.5
4056,47.1,0.040166042,43.7
4057,0,NA,0
4061,162,0.004106782,33.9
4062,346.7,0.004327745,39.7
4063,0,NA,0
4064,1015.1,-0.082066417,47.4
4066,278,-0.033901552,54.6
4068,38.2,0.016260521,44.3
4069,67.6,-0.070506876,44.5
4070,0,NA,0
4071,130.5,-0.0470313,44.3
4072,454.1,-0.068480267,41.7
4073,433.2,-0.073800977,40.1
4074,390.4,-0.060057111,44
4076,70.7,0.014700458,43.6
4077,0,NA,0
4078,0,NA,0
4079,181.5,-0.067064231,51.2
4082,0,NA,0
4083,392.3,-0.111427183,41.5
4084,179.8,-0.038307714,38.7
4085,116.9,-0.003462208,39
4086,254.6,-0.099148874,45.1
4087,104.5,0.032149726,39.6
4088,30.1,-0.021769567,45.9
4090,165.9,-0.065618118,48.2
4091,53,-0.032295595,41.7
4092,893.3,-0.091654262,39.4
4093,195.8,0.011173301,41.2
4094,0,NA,0
4095,49.6,0.028855457,43.9
4096,596.4,-0.117379333,45.8
4097,161.8,-0.063743127,42.2
4098,0,NA,0
4101,5894.1,0.068049065,33.5
4102,2614.7,-0.020417711,37
4103,2590,-0.135225138,38.9
4104,0,NA,0
4105,367.7,-0.083668685,45.2
4106,1670.5,-0.091819195,39.5
4107,587.8,-0.071881776,46.5
4108,461.9,-0.087422815,50.1
4109,0,NA,0
4110,310,-0.144911316,49.8
4112,0,NA,0
4116,0,NA,0
4122,0,NA,0
4210,380.2,-0.067443284,39.6
4211,842.8,-0.094615976,41.3
4212,765.5,-0.082064953,41.5
4216,16.6,0.02266386,50
4217,10.1,-0.026668247,44.2
4219,25.5,-0.004613618,45.2
4220,37.3,0.032026027,42.1
4221,34.9,-0.073150882,47.5
4222,101.5,0.023602943,41.2
4223,0,NA,0
4224,56,-0.061795719,42.3
4225,0,NA,0
4226,8.9,0.021978907,50.9
4227,84.1,-0.062913825,44.2
4228,0,NA,0
4230,0,NA,0
4231,8.1,0.115195712,45.6
4234,0,NA,0
4236,133,0.029997411,42.4
4237,34.6,-0.079617628,46
4238,23.7,0.070815422,36.1
4239,68.1,-0.033011885,43.4
4240,945.3,-0.078461593,37.4
4241,2880.5,0.042379223,37.3
4243,2478.1,-0.073467152,35.8
4250,338.1,-0.032138872,39.4
4252,457.1,-0.046753089,38.9
4253,56.5,0.031032109,44.1
4254,166,-0.029705154,37.9
4255,21.9,0.014888612,46.3
4256,289.5,-0.042701618,39.3
4257,34.7,-0.012883846,45.7
4258,90.5,0.00438918,41.7
4259,114,-0.04482078,42.2
4260,121.7,0.030354053,39.3
4261,1.5,0.141970261,50.3
4262,0,NA,0
4263,60.7,0.049752971,40.7
4265,135.7,-0.065632015,42.4
4266,113.1,-0.00796817,40.5
4267,0,NA,0
4268,96.3,-0.05551737,44.2
4270,70.5,0.017208502,42.9
4271,0,NA,0
4274,127.1,0.001127184,43.2
4275,12.2,0.065329348,48.7
4276,57.3,-0.062659548,45.5
4280,154,0.001527417,40.8
4281,112.5,-0.049148138,43.8
4282,97.8,-0.005571045,40.6
4284,65.7,0.0051414,48.1
4285,10.6,0.094490843,47.8
4286,0,NA,0
4287,71.1,0.034486176,40.5
4288,0,NA,0
4289,55.1,-0.01715962,42
4290,33.2,-0.019072415,46
4291,0,NA,0
4292,23.8,0.028057953,45.5
4294,50.2,-0.019855764,43.9
4330,212.5,-0.035313031,43
4332,0,NA,0
4333,0,NA,0
4336,0,NA,0
4338,0,NA,0
4341,0,NA,0
4342,55.1,0.050388492,45.1
4343,134,-0.054658413,43.8
4344,263.2,-0.097767571,42.1
4345,159.9,-0.027117451,41.9
4346,679.6,-0.123010439,44.3
4347,378.1,-0.116034154,48.3
4348,40.3,0.004249298,45.5
4349,41.4,-0.031571796,47.3
4350,95.3,-0.033046973,42.8
4351,115.6,-0.081190155,45.8
4352,45.6,-0.026202372,45.6
4353,50.3,0.008119124,43.9
4354,37.8,-0.010681009,43.8
4355,89.2,-0.013434291,43.2
4357,110.9,-0.042255944,42.3
4358,87.3,-0.004960551,41.7
4359,0,NA,0
4360,26.1,0.005730675,49
4363,76.1,-0.025235364,41.4
4364,184.8,-0.061154423,45.5
4401,185,-0.062602343,37.9
4402,0,NA,0
4406,8.6,-0.034486176,49.7
4408,4.2,0.038614836,46.8
4410,33.2,0.044385984,40.6
4411,35.6,-0.045830123,40.1
4412,393.9,-0.112697011,40.9
4413,3.7,0.051458297,37.5
4414,1.1,0.102078596,47.7
4415,0,NA,0
4416,91.9,-0.060211256,44.2
4417,7.4,0.0104713,45.6
4418,23,-0.016147986,41.1
4419,75.5,-0.000624805,40
4420,150.7,0,30
4421,161.3,0.655360845,24.1
4422,35.6,0.215737554,38.3
4424,9.2,0.015798117,45.8
4426,23.7,-0.06340453,46
4427,65.9,-0.028851381,39.1
4428,51.1,0.00866275,42.5
4429,64.6,0.002333723,45.9
4430,138.3,-0.035133838,48.2
4431,0,NA,0
4434,49,0.020985435,39.9
4435,29.9,-0.051188247,43.5
4438,47.3,-0.003478264,41.7
4441,1,-0.041981473,52.6
4442,0,NA,0
4443,13,-0.006734032,46.9
4444,120.8,-0.00917017,41
4448,14.7,-0.055776537,45.6
4449,41.2,-0.00451468,40
4450,74.1,0.003780723,39.1
4451,7.7,0.050010421,45.8
4453,10.8,0.031566466,43.4
4455,10.9,0.06152919,45.6
4456,95.1,0.020287509,37.9
4457,21.2,-0.026641931,42.6
4459,21,0.018494583,48.1
4460,3.6,0.019443257,48.4
4461,66.7,-0.024399956,39.6
4462,20.5,-0.04940346,50.8
4463,16.2,-0.00496587,46.2
4464,13.3,0.117418671,50.6
4468,49,-0.052820159,35.1
4469,0,NA,0
4471,10.3,0.06886085,46.7
4472,51.8,0.018484815,46.6
4473,370.1,0.065644104,23.3
4474,104.6,-0.018825282,43.4
4475,30.6,-0.031044622,41.1
4476,33,-0.050167259,50.7
4478,0,NA,0
4479,33,-0.064728473,48.3
4481,4.6,-0.027263151,47.9
4485,0,NA,0
4487,4.9,0.096391846,47.5
4488,34.8,0.003262646,41.8
4489,0,NA,0
4490,1,0.006153866,51.3
4491,0,NA,0
4492,2.1,0,44.6
4493,13.3,-0.016404153,45
4495,15.2,0.03980625,43.4
4496,100.5,-0.025415733,41.8
4497,2.8,0.139060434,47.9
4530,388.4,-0.117760818,42.7
4535,35,-0.051432174,45.8
4537,118.3,-0.006343474,48.5
4538,325.4,-0.178185046,54.8
4539,69.5,-0.019324273,51.6
4541,72.6,0.030305349,54
4543,167.2,-0.218490969,50.6
4544,184.9,-0.092018899,58.9
4547,43.4,0.044101635,49
4548,56,-0.007194276,50.8
4549,0,NA,0
4551,49.6,-0.055852078,50.3
4553,60.8,-0.083829939,49
4554,145.1,-0.096460266,57.5
4555,84.6,-0.027533696,47.3
4556,68.4,0.004676548,46.8
4558,74.9,0.03135053,54
4562,77.6,0.01175952,49.4
4563,82.2,-0.017556157,44.3
4564,72.6,0.029522439,53.8
4565,0,NA,0
4568,68.8,-0.057777801,54.2
4570,0,NA,0
4571,108.1,-0.017241806,50.4
4572,70.5,-0.028148538,43.5
4573,68.3,-0.058496207,53.9
4574,40.7,0.071935132,44.1
4575,207.9,-0.120627988,57.6
4576,104.8,-0.061408628,59.2
4578,126.7,0.017869891,44.8
4579,87,-0.020880227,44.4
4605,48.4,-0.052433837,44
4606,22.7,-0.01169604,44.9
4607,37.8,0,50
4609,110.2,-0.140218027,45.7
4611,0,NA,0
4612,51.7,-0.031933047,47.5
4613,44.2,-0.090151097,47.8
4614,40.4,-0.114410351,49.2
4616,47.2,-0.071370994,51.8
4617,31.8,-0.065899992,51.9
4619,48.7,-0.065063593,45.5
4622,16.6,-0.07684725,47.9
4623,17.1,-0.004123717,43.4
4624,63.8,-0.015037877,56.4
4625,148.3,-0.039220713,46.1
4626,11.5,0.193653123,44.8
4627,62.4,-0.100541229,50.2
4628,12.5,-0.032318791,46.5
4629,0,NA,0
4630,18.1,-0.051293294,44.8
4631,55.4,-0.112378088,53.6
4634,7.4,-0.011811161,45.2
4635,869,0,46.7
4637,0,NA,0
4640,67.3,-0.045985113,44.2
4642,32.8,-0.088553397,51.8
4643,43.2,-0.009970172,44.8
4644,2510.3,-0.15082289,43.1
4645,0,NA,0
4646,0,NA,0
4648,10.5,0.022272636,47.6
4649,45.9,-0.066402455,48.3
4650,64.9,-0.17811987,55.2
4652,23.9,-0.048514872,52.2
4653,44.8,-0.074107972,47.9
4654,12.9,-0.090441415,42.1
4655,48.4,0.225512285,43.4
4657,4.4,-0.018018506,47.8
4658,46.9,-0.067194565,47.3
4660,57,-0.069227862,49.9
4662,0,NA,0
4664,3.2,-0.0199825,45.5
4666,21.4,-0.034800529,47.6
4667,43.5,-0.036198848,40.7
4668,7.4,0.022206686,44.2
4669,41.1,-0.067441281,49
4671,24.6,0.004773279,45.4
4672,0,NA,0
4673,43.8,-0.044451763,46.1
4674,65.5,-0.088292607,45.8
4675,0,NA,0
4676,44.8,-0.022430847,46.3
4677,50.7,-0.040521197,46.1
4679,95,-0.096961708,47.2
4680,22.4,0.023832475,42.1
4681,97,-0.019661044,49.9
4683,0,NA,0
4684,41.8,-0.015365219,48.4
4685,45.9,-0.031090587,48.5
4686,0.9,-0.010582109,52.2
4691,4.2,-0.00809721,48.1
4693,37.4,-0.106609735,50.6
4694,12.9,-0.051995295,46.5
4730,38.3,-0.072476467,43.5
4732,9.5,0.066513873,47.4
4733,1.4,0.014493007,51.1
4734,38.7,0.014430265,43.4
4735,1.4,-0.002663117,48.5
4736,48.7,-0.063597306,44.3
4737,0,NA,0
4738,0,NA,0
4739,12.4,0.017946643,51.1
4740,32.4,-0.014815086,42.6
4742,43.5,-0.065382759,43.4
4743,29.2,-0.056408395,43
4744,96.5,-0.140088793,44.4
4745,38.8,0.042711118,47
4746,13.7,0.039665256,50.5
4747,9.8,-0.009708814,46.8
4750,31.8,0.10857872,38.6
4751,0,NA,0
4756,135.9,-0.065588086,50.8
4757,26.2,0.010865735,43.8
4758,26.9,-0.078574433,45.1
4760,17.2,0.078252197,46.9
4761,22.8,0.021978907,45.9
4762,10.3,0.028170877,48.4
4763,21,-0.011723464,48.7
4764,0.4,0.057158414,56.4
4765,14.4,0.04230238,46.8
4766,9.4,0.069334693,45.9
4768,7.9,0.047146778,49.9
4769,110,-0.071655989,40.4
4772,25.4,0.049936953,49.6
4773,14.1,0.087434299,48.4
4774,0.3,-0.008113635,51.1
4776,6,0.00521287,48.5
4777,1.4,0.059592097,48.8
4779,1.6,-0.025001302,56.9
4780,5.5,-0.016920877,45.4
4781,11.8,0.09115217,45.8
4783,5.5,0,48.9
4785,35.4,-0.053191729,50.2
4786,28.9,-0.037615054,44.9
4787,26.2,-0.069428506,47.2
4841,444.2,-0.137057625,43.8
4843,250.1,-0.167220355,52.3
4847,69.6,-0.041702664,42.5
4848,39.7,-0.070204259,52.1
4849,60.2,-0.004519782,47.4
4850,0,NA,0
4851,0,NA,0
4852,94.1,0.105360516,47.5
4853,34.9,0.068562671,43.5
4854,174.8,-0.069347419,51.6
4855,69,-0.035401927,53.5
4856,149.2,-0.070447417,48.2
4858,131.4,0.013503581,46.7
4859,124.7,-0.061368946,50.1
4860,104.6,-0.055339153,50.9
4861,203.7,-0.0965109,44.3
4862,56.3,-0.001119194,45
4863,47.4,0.042635232,45.2
4864,101.6,0.368137151,40.2
4865,0,NA,0
4901,276.9,-0.101418518,40.1
4903,1343.7,0.010869672,33.7
4910,46.4,-0.014046692,42.3
4911,12.3,0.050038231,44.3
4912,4.6,0.028406254,44.3
4915,103.9,-0.103929004,45.3
4917,74.1,-0.024281457,43.9
4918,0,NA,0
4920,9.2,0.067178538,46.9
4921,32.1,0.034571344,42.9
4922,30.1,0.08836915,42.8
4923,8.7,0.01754431,47.8
4924,48.2,0.006219478,39.9
4925,0.5,0.097163748,54.5
4926,0,NA,0
4927,79,0.038595908,40.6
4928,54.2,-0.054596042,43
4929,3.3,0.019802627,42.9
4930,74,-0.061150215,44.4
4932,32.3,0.006243517,44.2
4933,0,NA,0
4935,0,NA,0
4936,0.8,0.234839591,46.9
4937,151.2,-0.041784332,41.4
4938,31.9,-0.128891905,36.8
4939,29.2,0.070617567,44.5
4940,0,NA,0
4941,28,-0.022184214,43.7
4942,5.7,0.012739026,48.4
4943,49.9,-0.069220377,45.1
4944,85.1,0.010561788,43.8
4945,1.6,0.005524876,45.6
4947,10,0.067030162,48.4
4949,37.7,0.034661982,46.3
4950,34,0.017018791,43.7
4951,26.7,0,45.7
4952,59,-0.060898182,42.4
4953,68.8,-0.061678739,42.1
4954,0,NA,0
4955,28.9,-0.001578532,43.3
4956,21.8,-0.068992871,45.4
4957,55.6,-0.002824861,42.4
4958,35.8,0.003642991,46.2
4961,2.8,0.075249163,48
4962,0,NA,0
4963,154,-0.044171218,42.5
4964,0,NA,0
4965,43.3,-0.038991294,43.1
4966,7.3,-0.030190972,46.4
4967,74.5,-0.07123297,40.1
4969,43,0.001387925,41.1
4970,15.3,0.045368605,51.3
4971,14.9,0.029511899,43.9
4972,0,NA,0
4973,37.3,-0.027050178,40.8
4974,88.8,-0.08594243,46.4
4975,0,NA,0
4976,49.5,-0.092333727,42
4978,38,-0.030134107,48.1
4979,26.4,0.098074081,45.2
4981,58.9,-0.058539703,47.7
4982,15.8,0.113659318,49.5
4983,5.4,0.062269109,43.3
4984,13.9,-0.010230268,45.8
4985,0.5,0.090971778,54
4986,32.1,0.005665738,39
4987,31.4,-0.005221944,43.2
4988,52.9,-0.037075609,32.3
4989,95,-0.018523949,43.7
4992,0,NA,0
5001,191.9,-0.080823612,43
5009,0,NA,0
5030,54.6,0.004784698,49.3
5031,0,NA,0
5032,32.9,-0.02987845,45.2
5033,73.2,-0.079464171,40.6
5034,23.8,-0.025317808,51.1
5035,18.6,0.045523255,49.5
5036,33.1,0.090108314,45.3
5037,43.6,-0.078471615,49.7
5038,31,-0.016679689,46.4
5039,28.9,0.00836825,44.5
5040,27.6,-0.01648389,45.5
5041,31.6,0.083381609,45
5042,35,-0.026757449,44.9
5043,88.9,-0.079678077,44.3
5045,42.6,-0.019746763,45.9
5046,19.5,-0.026294241,43
5047,531.5,-0.283247475,41.9
5048,81.6,0.025199654,44.8
5049,53.4,0.089406588,46.3
5050,0,NA,0
5051,39.9,-0.039678484,46.1
5052,118,0.007633625,43.3
5053,23.5,-0.007380107,48.7
5054,40.5,-0.040821995,43.5
5055,72.7,-0.097623657,45.4
5056,13.1,0.050772325,50.7
5058,47.2,-0.070204259,47
5059,0,NA,0
5060,66.6,-0.066069748,45.2
5061,65.6,0.254234138,28.4
5062,17.3,-0.054459917,48.3
5065,38.3,-0.010000083,43.9
5067,22.5,-0.024097552,48.4
5068,52,-0.000631114,38.6
5069,32.5,-0.016920877,44.2
5070,24.9,-0.06925844,45.5
5071,41.6,-0.05425059,51.4
5072,25,-0.060380511,45.6
5073,44.5,0.040821995,48.4
5074,36,-0.040273899,44.8
5075,47,-0.075892094,46.4
5076,24,0.061333088,41.2
5077,28.8,-0.018167304,45.7
5079,20.5,0.037483093,41.5
5081,37.5,-0.036367644,46.5
5083,20.5,0.03509132,40.9
5084,28.5,-0.087011377,46.7
5085,0,NA,0
5086,25.9,0.053680149,43.5
5088,0,NA,0
5089,147.3,-0.089739892,44.6
5091,59.9,-0.102213859,50.3
5101,162.9,-0.074393265,41.8
5141,56.8,0,40
5142,35.8,0.018182319,46.9
5143,43.5,-0.054497025,47.5
5146,17.3,0.067972984,50.6
5148,50.5,-0.018538121,46.3
5149,39.8,-0.040285658,48.9
5150,197.7,-0.12382535,49.3
5151,61.2,0.020943174,48.6
5152,12.1,-0.012072581,49.6
5153,30.4,0.002484473,46.7
5154,60.4,-0.065525618,45.8
5155,40.8,0.022422464,45.5
5156,145.2,0.006099504,43.4
5158,147.5,-0.005780363,45.7
5159,91.7,-0.049392755,45.2
5161,16.5,0.031548358,53.6
5201,93.6,-0.098762394,41.6
5250,28.2,-0.039035116,47.5
5251,37.5,-0.050985555,51.8
5252,43.8,-0.063572804,45.3
5253,50.6,-0.012158204,47.3
5254,0,NA,0
5255,98.3,-0.114670944,49
5257,195.1,-0.156979536,39.6
5260,75,0.004889985,45.1
5261,70.5,0.063934474,42.8
5262,57.1,-0.022688582,46.7
5301,112.7,-0.113769695,44.3
5302,73.9,-0.070750856,43.3
5303,2844.2,0.039609138,40.7
5304,353.3,-0.156160731,40.1
5340,13.8,0.090080433,47.7
5341,39.1,0.052709816,48
5342,27.9,0.014104606,45.9
5343,20.2,0.185363054,45.3
5344,0,NA,0
5345,45.1,-0.02404716,45
5346,72.2,0.048219713,43.8
5350,21.1,0.102317215,48.2
5351,30.5,-0.034401427,49.4
5352,21.2,0.051147511,46.7
5353,30.2,0,46.8
5354,111,-0.012237915,45.2
5355,30.1,0.076633226,45.2
5356,29.1,0.108894088,48.9
5357,48.4,0.051293294,47.5
5358,18.4,0.038099846,47.7
5359,22.8,0.017305747,48.7
5360,3.6,0.066691374,46.5
5361,32.1,0.049956098,45.4
5362,31.6,-0.023953241,50.7
5363,42.7,0.015880763,44.8
5401,3463.3,0.003058957,27.1
5402,0,NA,0
5403,821.5,-0.110796711,39.6
5404,4142.5,-0.039415407,31.9
5405,0,NA,0
5406,0,NA,0
5407,0,NA,0
5408,2112.1,-0.123016487,42.2
5439,0,NA,0
5440,69.6,-0.004012041,41.9
5441,33,0.034902872,39.3
5442,21.1,0.028778965,42.6
5443,53.2,0.005037794,42.3
5444,53.4,-0.065047557,38.8
5445,97.4,-0.042294861,44.7
5446,493.2,-0.045457101,32.1
5447,30.6,0.074107972,41.1
5448,34.1,0.029721505,39.5
5449,5096.8,-0.405465108,38.3
5450,42.4,0.036960297,39
5451,0,NA,0
5452,459.3,-0.048181492,39.2
5453,0,NA,0
5454,228.8,-0.10833021,24.5
5455,38.5,0.034420224,39.6
5456,59.9,0.03993271,44
5457,58.1,0.004945259,38.6
5458,125.7,0.022538926,45.2
5459,64.8,0.034612789,37.7
5460,66.7,0.103796794,39.4
5461,119.6,0.02018329,40.8
5462,46.1,0.012739026,40.6
5463,59.6,-0.00790518,45.5
5464,57.6,0.018462063,38
5465,96.1,0.007730574,41.8
5466,0,NA,0
5468,198.3,-0.018352721,38.5
5469,0,NA,0
5470,0,NA,0
5471,21.4,-0.01713104,42.3
5472,25.6,0.01378276,43.2
5473,54.9,0.025389234,43.1
5474,59.7,0.009756175,48.6
5476,50.7,-0.040300954,40
5477,101.9,-0.027685236,40.9
5478,197.5,-0.042616302,39.1
5479,0,NA,0
5481,0,NA,0
5482,291.4,-0.11166158,46.1
5483,69.2,0.019934215,38.1
5485,54.3,0.015384919,37.9
5486,109.2,-0.036051138,47.5
5487,40.5,0.053642683,39.5
5488,119,-0.045364423,40.2
5489,68.2,-0.027746528,42.4
5490,0,NA,0
5491,69.8,0.024488318,41.6
5492,22.4,0.013004084,42
5494,52.2,-0.015666117,40.8
5495,264.8,-0.078351404,43.4
5601,566.1,-0.174769967,43.1
5602,126.9,-0.103187753,44.5
5604,0,NA,0
5620,0,NA,0
5633,0,NA,0
5640,42.7,-0.10697212,48.2
5641,363,-0.063367364,41.5
5647,39.2,-0.002239643,42.9
5648,43.2,-0.083586716,48.1
5649,315.8,-0.031208206,38.5
5650,30.9,-0.00207254,45.5
5651,92.3,-0.009146405,44.5
5652,21.5,0.085672561,37
5653,21.4,0.077333203,37.7
5654,273.5,-0.072847733,42.7
5655,85.8,-0.051901937,41.6
5656,73.2,0.059701752,28.4
5657,36.8,-0.044850566,42.2
5658,36.6,-0.005249356,42.1
5660,37.2,0.0104713,44.1
5661,70,-0.055520076,41.5
5662,0,NA,0
5663,73.8,0.160625246,32.6
5664,0,NA,0
5665,38.5,-0.050430854,42.3
5666,41.6,-0.102654154,42.9
5667,51.4,-0.010668956,43
5669,8.9,0.117783036,45.9
5670,0,NA,0
5671,0,NA,0
5672,59,0.035313764,44.7
5673,49.9,-0.030282405,45.4
5674,42.5,0.052381051,45.1
