lookup_key,state,class_code,final_rate,final_rate_uslh,clerical_ind
RI1624,RI,1624,0.060445,0.0979209,0
RI1642,RI,1642,0.0904948,0.146601576,0
RI1654,RI,1654,0.1678644,0.271940328,0
RI1655,RI,1655,0.0830687,0.134571294,0
RI1699,RI,1699,0.0987844,0.160030728,0
RI1701,RI,1701,0.0766788,0.124219656,0
RI1710,RI,1710,0.0737429,0.119463498,0
RI1741,RI,1741,0.1012022,0.163947564,0
RI1747,RI,1747,0.0625174,0.101278188,0
RI1748,RI,1748,0.0711524,0.115266888,0
RI1803,RI,1803,0.1362603,0.220741686,0
RI1852,RI,1852,0.0739156,0.119743272,0
RI1853,RI,1853,0.053537,0.08672994,0
RI1860,RI,1860,0.0445566,0.072181692,0
RI1924,RI,1924,0.0606177,0.098200674,0
RI1925,RI,1925,0.0965393,0.156393666,0
RI2001,RI,2001,0.059598,0.09654876,0
RI2002,RI,2002,0.1350514,0.218783268,0
RI2003,RI,2003,0.0856592,0.138767904,0
RI2014,RI,2014,0.1215808,0.196960896,0
RI2016,RI,2016,0.0564729,0.091486098,0
RI2021,RI,2021,0.0879043,0.142404966,0
RI2039,RI,2039,0.0506011,0.081973782,0
RI2041,RI,2041,0.0942942,0.152756604,0
RI2065,RI,2065,0.0922218,0.149399316,0
RI2070,RI,2070,0.1177814,0.190805868,0
RI2081,RI,2081,0.081169,0.13149378,0
RI2089,RI,2089,0.081169,0.13149378,0
RI2095,RI,2095,0.0999933,0.161989146,0
RI2105,RI,2105,0.0699435,0.11330847,0
RI2110,RI,2110,0.0619993,0.100438866,0
RI2111,RI,2111,0.1533576,0.248439312,0
RI2112,RI,2112,0.0675257,0.109391634,0
RI2114,RI,2114,0.0398937,0.064627794,0
RI2121,RI,2121,0.0360943,0.058472766,0
RI2130,RI,2130,0.0647625,0.10491525,0
RI2131,RI,2131,0.067353,0.10911186,0
RI2143,RI,2143,0.0580272,0.094004064,0
RI2156,RI,2156,0.1259907,0.204104934,0
RI2157,RI,2157,0.1322882,0.214306884,0
RI2172,RI,2172,0.058718,0.09512316,0
RI2174,RI,2174,0.0733975,0.11890395,0
RI2211,RI,2211,0.1590567,0.257671854,0
RI2220,RI,2220,0.0488741,0.079176042,0
RI2260,RI,2260,0.132979,0.21542598,0
RI2286,RI,2286,0.0462836,0.074979432,0
RI2288,RI,2288,0.0770242,0.124779204,0
RI2300,RI,2300,0.0559548,0.090646776,0
RI2302,RI,2302,0.0790966,0.128136492,0
RI2305,RI,2305,0.0416207,0.067425534,0
RI2361,RI,2361,0.0435204,0.070503048,0
RI2362,RI,2362,0.0474925,0.07693785,0
RI2380,RI,2380,0.0526735,0.08533107,0
RI2386,RI,2386,0.0343673,0.055675026,0
RI2388,RI,2388,0.039721,0.06434802,0
RI2402,RI,2402,0.0960212,0.155554344,0
RI2413,RI,2413,0.0504284,0.081694008,0
RI2416,RI,2416,0.0398937,0.064627794,0
RI2417,RI,2417,0.0980936,0.158911632,0
RI2501,RI,2501,0.0514646,0.083372652,0
RI2503,RI,2503,0.0255596,0.041406552,0
RI2534,RI,2534,0.0581999,0.094283838,0
RI2570,RI,2570,0.089804,0.14548248,0
RI2585,RI,2585,0.0839322,0.135970164,0
RI2586,RI,2586,0.0516373,0.083652426,0
RI2587,RI,2587,0.0844503,0.136809486,0
RI2589,RI,2589,0.0440385,0.07134237,0
RI2600,RI,2600,0.0706343,0.114427566,0
RI2623,RI,2623,0.1151909,0.186609258,0
RI2651,RI,2651,0.0450747,0.073021014,0
RI2660,RI,2660,0.0549186,0.088968132,0
RI2670,RI,2670,0.0412753,0.066865986,0
RI2683,RI,2683,0.0366124,0.059312088,0
RI2688,RI,2688,0.056991,0.09232542,0
RI2701,RI,2701,0.2298637,0.372379194,0
RI2702,RI,2702,0.3771768,0.611026416,0
RI2709,RI,2709,0.2782197,0.450715914,0
RI2710,RI,2710,0.160611,0.26018982,0
RI2714,RI,2714,0.105347,0.17066214,0
RI2731,RI,2731,0.0853138,0.138208356,0
RI2735,RI,2735,0.1443772,0.233891064,0
RI2759,RI,2759,0.148522,0.24060564,0
RI2790,RI,2790,0.0366124,0.059312088,0
RI2797,RI,2797,0.0917037,0.148559994,0
RI2799,RI,2799,0.0537097,0.087009714,0
RI2802,RI,2802,0.0917037,0.148559994,0
RI2812,RI,2812,0.0558828,0.090530136,0
RI2835,RI,2835,0.0594088,0.096242256,0
RI2836,RI,2836,0.0666622,0.107992764,0
RI2841,RI,2841,0.153703,0.24899886,0
RI2881,RI,2881,0.0599269,0.097081578,0
RI2883,RI,2883,0.0832414,0.134851068,0
RI2913,RI,2913,0.0733975,0.11890395,0
RI2915,RI,2915,0.0746064,0.120862368,0
RI2916,RI,2916,0.0775423,0.125618526,0
RI2923,RI,2923,0.0530189,0.085890618,0
RI2942,RI,2942,0.0563002,0.091206324,0
RI2960,RI,2960,0.1101826,0.178495812,0
RI3004,RI,3004,0.0594088,0.096242256,0
RI3018,RI,3018,0.0785785,0.12729717,0
RI3022,RI,3022,0.0680438,0.110230956,0
RI3027,RI,3027,0.0649352,0.105195024,0
RI3028,RI,3028,0.0766788,0.124219656,0
RI3030,RI,3030,0.1619926,0.262428012,0
RI3040,RI,3040,0.1754632,0.284250384,0
RI3041,RI,3041,0.1058651,0.171501462,0
RI3042,RI,3042,0.1107007,0.179335134,0
RI3064,RI,3064,0.1186449,0.192204738,0
RI3066,RI,3066,0.0709188,0.114888456,0
RI3069,RI,3069,0.0809963,0.131214006,0
RI3076,RI,3076,0.0827233,0.134011746,0
RI3081,RI,3081,0.1227897,0.198919314,0
RI3082,RI,3082,0.1179541,0.191085642,0
RI3085,RI,3085,0.094985,0.1538757,0
RI3110,RI,3110,0.0946396,0.153316152,0
RI3111,RI,3111,0.0554367,0.089807454,0
RI3113,RI,3113,0.0632082,0.102397284,0
RI3114,RI,3114,0.0554367,0.089807454,0
RI3118,RI,3118,0.0447293,0.072461466,0
RI3119,RI,3119,0.018997,0.03077514,0
RI3122,RI,3122,0.0452474,0.073300788,0
RI3126,RI,3126,0.0633809,0.102677058,0
RI3131,RI,3131,0.0452474,0.073300788,0
RI3132,RI,3132,0.0773696,0.125338752,0
RI3145,RI,3145,0.0578545,0.09372429,0
RI3146,RI,3146,0.0533643,0.086450166,0
RI3169,RI,3169,0.0680438,0.110230956,0
RI3175,RI,3175,0.1050016,0.170102592,0
RI3179,RI,3179,0.0478379,0.077497398,0
RI3180,RI,3180,0.074261,0.12030282,0
RI3188,RI,3188,0.0417934,0.067705308,0
RI3220,RI,3220,0.0547459,0.088688358,0
RI3223,RI,3223,0.0632082,0.102397284,0
RI3224,RI,3224,0.0770242,0.124779204,0
RI3227,RI,3227,0.0594088,0.096242256,0
RI3240,RI,3240,0.0697708,0.113028696,0
RI3241,RI,3241,0.0730521,0.118344402,0
RI3255,RI,3255,0.0447293,0.072461466,0
RI3257,RI,3257,0.0847957,0.137369034,0
RI3270,RI,3270,0.058718,0.09512316,0
RI3300,RI,3300,0.1032746,0.167304852,0
RI3303,RI,3303,0.0676984,0.109671408,0
RI3307,RI,3307,0.0899767,0.145762254,0
RI3315,RI,3315,0.0770242,0.124779204,0
RI3334,RI,3334,0.0853138,0.138208356,0
RI3336,RI,3336,0.1146728,0.185769936,0
RI3365,RI,3365,0.1818531,0.294602022,0
RI3372,RI,3372,0.0758153,0.122820786,0
RI3373,RI,3373,0.1322882,0.214306884,0
RI3383,RI,3383,0.0284955,0.04616271,0
RI3385,RI,3385,0.0196878,0.031894236,0
RI3400,RI,3400,0.0675257,0.109391634,0
RI3507,RI,3507,0.0808236,0.130934232,0
RI3515,RI,3515,0.0485287,0.078616494,0
RI3516,RI,3516,0.0288409,0.046722258,0
RI3548,RI,3548,0.0409299,0.066306438,0
RI3559,RI,3559,0.05181,0.0839322,0
RI3561,RI,3561,0.0409299,0.066306438,0
RI3574,RI,3574,0.0212421,0.034412202,0
RI3581,RI,3581,0.0366124,0.059312088,0
RI3612,RI,3612,0.0557821,0.090367002,0
RI3620,RI,3620,0.0872135,0.14128587,0
RI3629,RI,3629,0.0319495,0.05175819,0
RI3632,RI,3632,0.0682165,0.11051073,0
RI3634,RI,3634,0.0390302,0.063228924,0
RI3635,RI,3635,0.0619993,0.100438866,0
RI3638,RI,3638,0.0388575,0.06294915,0
RI3642,RI,3642,0.0300498,0.048680676,0
RI3643,RI,3643,0.0398937,0.064627794,0
RI3647,RI,3647,0.0644171,0.104355702,0
RI3648,RI,3648,0.0317768,0.051478416,0
RI3681,RI,3681,0.022451,0.03637062,0
RI3685,RI,3685,0.018997,0.03077514,0
RI3719,RI,3719,0.0314314,0.050918868,0
RI3724,RI,3724,0.0754699,0.122261238,0
RI3726,RI,3726,0.1074194,0.174019428,0
RI3803,RI,3803,0.0642444,0.104075928,0
RI3807,RI,3807,0.0554367,0.089807454,0
RI3808,RI,3808,0.0961939,0.155834118,0
RI3821,RI,3821,0.0887678,0.143803836,0
RI3822,RI,3822,0.1265891,0.205074342,0
RI3824,RI,3824,0.1119096,0.181293552,0
RI3826,RI,3826,0.0240053,0.038888586,0
RI3827,RI,3827,0.0419661,0.067985082,0
RI3830,RI,3830,0.0272866,0.044204292,0
RI3851,RI,3851,0.0889405,0.14408361,0
RI3865,RI,3865,0.0433477,0.070223274,0
RI3881,RI,3881,0.1017203,0.164786886,0
RI4000,RI,4000,0.1048289,0.169822818,0
RI4021,RI,4021,0.1176087,0.190526094,0
RI4024,RI,4024,0.0982663,0.159191406,0
RI4034,RI,4034,0.1642377,0.266065074,0
RI4036,RI,4036,0.0512919,0.083092878,0
RI4038,RI,4038,0.0468017,0.075818754,0
RI4053,RI,4053,0.0580272,0.094004064,0
RI4061,RI,4061,0.1138093,0.184371066,0
RI4062,RI,4062,0.0417934,0.067705308,0
RI4101,RI,4101,0.0683892,0.110790504,0
RI4109,RI,4109,0.0281501,0.045603162,0
RI4110,RI,4110,0.0252142,0.040847004,0
RI4111,RI,4111,0.0507738,0.082253556,0
RI4112,RI,4112,0.021756,0.03524472,0
RI4113,RI,4113,0.0461109,0.074699658,0
RI4114,RI,4114,0.0581999,0.094283838,0
RI4130,RI,4130,0.082896,0.13429152,0
RI4131,RI,4131,0.0884224,0.143244288,0
RI4133,RI,4133,0.0464563,0.075259206,0
RI4149,RI,4149,0.0291863,0.047281806,0
RI4150,RI,4150,0.0278166,0.045062892,0
RI4206,RI,4206,0.0844503,0.136809486,0
RI4207,RI,4207,0.0338492,0.054835704,0
RI4239,RI,4239,0.0487014,0.078896268,0
RI4240,RI,4240,0.0583726,0.094563612,0
RI4243,RI,4243,0.0457655,0.07414011,0
RI4244,RI,4244,0.0661441,0.107153442,0
RI4250,RI,4250,0.0398937,0.064627794,0
RI4251,RI,4251,0.0568183,0.092045646,0
RI4263,RI,4263,0.0566456,0.091765872,0
RI4273,RI,4273,0.0595815,0.09652203,0
RI4279,RI,4279,0.0637263,0.103236606,0
RI4282,RI,4282,0.0652806,0.105754572,0
RI4283,RI,4283,0.0635536,0.102956832,0
RI4299,RI,4299,0.0442112,0.071622144,0
RI4301,RI,4301,0.0678711,0.109951182,0
RI4304,RI,4304,0.0663168,0.107433216,0
RI4307,RI,4307,0.0383394,0.062109828,0
RI4351,RI,4351,0.0302225,0.04896045,0
RI4352,RI,4352,0.0278047,0.045043614,0
RI4360,RI,4360,0.0262504,0.042525648,0
RI4361,RI,4361,0.0203786,0.033013332,0
RI4362,RI,4362,0.0191952,0.031096224,0
RI4410,RI,4410,0.1317701,0.213467562,0
RI4420,RI,4420,0.0941215,0.15247683,0
RI4431,RI,4431,0.036267,0.05875254,0
RI4432,RI,4432,0.0462836,0.074979432,0
RI4439,RI,4439,0.0502557,0.081414234,0
RI4452,RI,4452,0.0737429,0.119463498,0
RI4459,RI,4459,0.0540551,0.087569262,0
RI4470,RI,4470,0.0768515,0.12449943,0
RI4484,RI,4484,0.067353,0.10911186,0
RI4493,RI,4493,0.0625174,0.101278188,0
RI4511,RI,4511,0.0126071,0.020423502,0
RI4557,RI,4557,0.0473198,0.076658076,0
RI4558,RI,4558,0.0340219,0.055115478,0
RI4561,RI,4561,0.0383838,0.062181756,0
RI4568,RI,4568,0.074261,0.12030282,0
RI4581,RI,4581,0.0319495,0.05175819,0
RI4583,RI,4583,0.1084556,0.175698072,0
RI4611,RI,4611,0.0291863,0.047281806,0
RI4635,RI,4635,0.0870408,0.141006096,0
RI4653,RI,4653,0.0423115,0.06854463,0
RI4665,RI,4665,0.1948056,0.315585072,0
RI4670,RI,4670,0.146795,0.2378079,0
RI4683,RI,4683,0.0666622,0.107992764,0
RI4686,RI,4686,0.0860046,0.139327452,0
RI4692,RI,4692,0.01727,0.0279774,0
RI4693,RI,4693,0.0183062,0.029656044,0
RI4703,RI,4703,0.0600996,0.097361352,0
RI4717,RI,4717,0.0404118,0.065467116,0
RI4720,RI,4720,0.1060378,0.171781236,0
RI4740,RI,4740,0.0248688,0.040287456,0
RI4741,RI,4741,0.0652806,0.105754572,0
RI4751,RI,4751,0.0575091,0.093164742,0
RI4771,RI,4771,0.1107007,0.179335134,0
RI4777,RI,4777,0.1103553,0.178775586,0
RI4825,RI,4825,0.0158884,0.025739208,0
RI4828,RI,4828,0.0481833,0.078056946,0
RI4829,RI,4829,0.0488741,0.079176042,0
RI4902,RI,4902,0.0564729,0.091486098,0
RI4923,RI,4923,0.0400664,0.064907568,0
RI5020,RI,5020,0.1127731,0.182692422,0
RI5022,RI,5022,0.1214081,0.196681122,0
RI5037,RI,5037,0.3828759,0.620258958,0
RI5040,RI,5040,0.5911521,0.957666402,0
RI5057,RI,5057,0.2440251,0.395320662,0
RI5059,RI,5059,0.5799266,0.939481092,0
RI5069,RI,5069,0.7301756,1.182884472,0
RI5102,RI,5102,0.1044835,0.16926327,0
RI5146,RI,5146,0.1569843,0.254314566,0
RI5160,RI,5160,0.0540551,0.087569262,0
RI5183,RI,5183,0.0870408,0.141006096,0
RI5188,RI,5188,0.0744337,0.120582594,0
RI5190,RI,5190,0.0550913,0.089247906,0
RI5191,RI,5191,0.018997,0.03077514,0
RI5192,RI,5192,0.0666622,0.107992764,0
RI5213,RI,5213,0.1954964,0.316704168,0
RI5215,RI,5215,0.1096645,0.17765649,0
RI5221,RI,5221,0.1176087,0.190526094,0
RI5222,RI,5222,0.1526668,0.247320216,0
RI5223,RI,5223,0.082896,0.13429152,0
RI5348,RI,5348,0.0887678,0.143803836,0
RI5402,RI,5402,0.0868681,0.140726322,0
RI5403,RI,5403,0.1954964,0.316704168,0
RI5437,RI,5437,0.1405778,0.227736036,0
RI5443,RI,5443,0.0685619,0.111070278,0
RI5445,RI,5445,0.1126004,0.182412648,0
RI5462,RI,5462,0.1742543,0.282291966,0
RI5472,RI,5472,0.2153569,0.348878178,0
RI5473,RI,5473,0.1716638,0.278095356,0
RI5474,RI,5474,0.1262437,0.204514794,0
RI5478,RI,5478,0.0903221,0.146321802,0
RI5479,RI,5479,0.1391962,0.225497844,0
RI5480,RI,5480,0.1241713,0.201157506,0
RI5491,RI,5491,0.043175,0.0699435,0
RI5506,RI,5506,0.1547392,0.250677504,0
RI5507,RI,5507,0.0730521,0.118344402,0
RI5508,RI,5508,0.2644037,0.428333994,0
RI5535,RI,5535,0.1219262,0.197520444,0
RI5537,RI,5537,0.113982,0.18465084,0
RI5538,RI,5538,0.0797052,0.129122424,0
RI5551,RI,5551,0.3968646,0.642920652,0
RI5606,RI,5606,0.0253869,0.041126778,0
RI5610,RI,5610,0.0635536,0.102956832,0
RI5645,RI,5645,0.1305612,0.211509144,0
RI5651,RI,5651,0.106155,0.1719711,0
RI5703,RI,5703,0.2542144,0.411827328,0
RI5705,RI,5705,0.1929059,0.312507558,0
RI5951,RI,5951,0.0075988,0.012310056,0
RI6003,RI,6003,0.3248487,0.526254894,0
RI6005,RI,6005,0.1008568,0.163388016,0
RI6045,RI,6045,0.074261,0.12030282,0
RI6204,RI,6204,0.145068,0.23501016,0
RI6206,RI,6206,0.0778877,0.126178074,0
RI6213,RI,6213,0.0504284,0.081694008,0
RI6214,RI,6214,0.0640717,0.103796154,0
RI6216,RI,6216,0.1360876,0.220461912,0
RI6217,RI,6217,0.089804,0.14548248,0
RI6229,RI,6229,0.0666622,0.107992764,0
RI6233,RI,6233,0.0785785,0.12729717,0
RI6235,RI,6235,0.1602656,0.259630272,0
RI6236,RI,6236,0.196878,0.31894236,0
RI6237,RI,6237,0.031086,0.05035932,0
RI6251,RI,6251,0.3745863,0.606829806,0
RI6252,RI,6252,0.1148455,0.18604971,0
RI6260,RI,6260,0.248688,0.40287456,0
RI6306,RI,6306,0.0872135,0.14128587,0
RI6319,RI,6319,0.0796147,0.128975814,0
RI6325,RI,6325,0.0730521,0.118344402,0
RI6400,RI,6400,0.1201992,0.194722704,0
RI6503,RI,6503,0.0680438,0.110230956,0
RI6504,RI,6504,0.0680438,0.110230956,0
RI6702,RI,6702,0.1298704,0.210390048,0
RI6703,RI,6703,0.2260643,0.366224166,0
RI6704,RI,6704,0.1443772,0.233891064,0
RI6801,RI,6801,0.0979209,0.158631858,0
RI6811,RI,6811,0.1203719,0.195002478,0
RI6824,RI,6824,0.1483493,0.240325866,0
RI6826,RI,6826,0.0675257,0.109391634,0
RI6834,RI,6834,0.0854865,0.13848813,0
RI6836,RI,6836,0.0815144,0.132053328,0
RI6843,RI,6843,0.2032679,0.329293998,0
RI6845,RI,6845,0.1595748,0.258511176,0
RI6854,RI,6854,0.1024111,0.165905982,0
RI6872,RI,6872,0.2138026,0.346360212,0
RI6874,RI,6874,0.236599,0.38329038,0
RI6882,RI,6882,0.079442,0.12869604,0
RI6884,RI,6884,0.0720159,0.116665758,0
RI7016,RI,7016,0.0626901,0.101557962,0
RI7024,RI,7024,0.0695981,0.112748922,0
RI7038,RI,7038,0.0770242,0.124779204,0
RI7046,RI,7046,0.127798,0.20703276,0
RI7047,RI,7047,0.1091464,0.176817168,0
RI7050,RI,7050,0.1340152,0.217104624,0
RI7090,RI,7090,0.0856592,0.138767904,0
RI7098,RI,7098,0.1421321,0.230254002,0
RI7099,RI,7099,0.222783,0.36090846,0
RI7133,RI,7133,0.0939488,0.152197056,0
RI7151,RI,7151,0.1143274,0.185210388,0
RI7152,RI,7152,0.1987777,0.322019874,0
RI7153,RI,7153,0.1267618,0.205354116,0
RI7222,RI,7222,0.1079375,0.17485875,0
RI7228,RI,7228,0.1165725,0.18884745,0
RI7229,RI,7229,0.1802988,0.292084056,0
RI7230,RI,7230,0.1220989,0.197800218,0
RI7231,RI,7231,0.2179474,0.353074788,0
RI7232,RI,7232,0.1284888,0.208151856,0
RI7309,RI,7309,0.2150115,0.34831863,0
RI7313,RI,7313,0.0765061,0.123939882,0
RI7317,RI,7317,0.1314247,0.212908014,0
RI7323,RI,7323,0.23535,0.381267,0
RI7327,RI,7327,0.2906541,0.470859642,0
RI7333,RI,7333,0.0956758,0.154994796,0
RI7335,RI,7335,0.1063832,0.172340784,0
RI7337,RI,7337,0.1666555,0.26998191,0
RI7350,RI,7350,0.1911789,0.309709818,0
RI7360,RI,7360,0.0887678,0.143803836,0
RI7370,RI,7370,0.0868681,0.140726322,0
RI7380,RI,7380,0.101893,0.16506666,0
RI7382,RI,7382,0.0837595,0.13569039,0
RI7390,RI,7390,0.18997,0.3077514,0
RI7394,RI,7394,0.1345333,0.217943946,0
RI7395,RI,7395,0.1495582,0.242284284,0
RI7398,RI,7398,0.2341812,0.379373544,0
RI7402,RI,7402,0.0041448,0.006714576,0
RI7403,RI,7403,0.0911856,0.147720672,0
RI7405,RI,7405,0.0198605,0.03217401,0
RI7409,RI,7409,0.4747794,0.769142628,0
RI7420,RI,7420,0.3365923,0.545279526,0
RI7421,RI,7421,0.0338492,0.054835704,0
RI7422,RI,7422,0.048356,0.07833672,0
RI7423,RI,7423,0.053346,0.08642052,0
RI7425,RI,7425,0.0830687,0.134571294,0
RI7431,RI,7431,0.0367851,0.059591862,0
RI7445,RI,7445,0.0107074,0.017345988,0
RI7453,RI,7453,0.0196878,0.031894236,0
RI7502,RI,7502,0.0526735,0.08533107,0
RI7515,RI,7515,0.0200332,0.032453784,0
RI7520,RI,7520,0.1200265,0.19444293,0
RI7538,RI,7538,0.0953304,0.154435248,0
RI7539,RI,7539,0.0312587,0.050639094,0
RI7540,RI,7540,0.0765061,0.123939882,0
RI7580,RI,7580,0.0733975,0.11890395,0
RI7590,RI,7590,0.0635536,0.102956832,0
RI7600,RI,7600,0.0542278,0.087849036,0
RI7601,RI,7601,0.062685,0.1015497,0
RI7605,RI,7605,0.0393756,0.063788472,0
RI7610,RI,7610,0.0101893,0.016506666,0
RI7611,RI,7611,0.0584325,0.09466065,0
RI7612,RI,7612,0.068985,0.1117557,0
RI7613,RI,7613,0.05796,0.0938952,0
RI7704,RI,7704,0.0723309,0.117176058,0
RI7705,RI,7705,0.1146728,0.185769936,0
RI7710,RI,7710,0.0887678,0.143803836,0
RI7711,RI,7711,0.0887678,0.143803836,0
RI7720,RI,7720,0.0564729,0.091486098,0
RI7855,RI,7855,0.1069013,0.173180106,0
RI8001,RI,8001,0.0459382,0.074419884,0
RI8002,RI,8002,0.0485287,0.078616494,0
RI8006,RI,8006,0.0393756,0.063788472,0
RI8008,RI,8008,0.0322949,0.052317738,0
RI8010,RI,8010,0.0316041,0.051198642,0
RI8013,RI,8013,0.0136433,0.022102146,0
RI8015,RI,8015,0.0158884,0.025739208,0
RI8017,RI,8017,0.03454,0.0559548,0
RI8018,RI,8018,0.039721,0.06434802,0
RI8021,RI,8021,0.0550913,0.089247906,0
RI8031,RI,8031,0.046629,0.07553898,0
RI8032,RI,8032,0.0412753,0.066865986,0
RI8033,RI,8033,0.0528462,0.085610844,0
RI8037,RI,8037,0.03454,0.0559548,0
RI8039,RI,8039,0.0385121,0.062389602,0
RI8044,RI,8044,0.0813417,0.131773554,0
RI8045,RI,8045,0.0150249,0.024340338,0
RI8046,RI,8046,0.0730521,0.118344402,0
RI8047,RI,8047,0.0202059,0.032733558,0
RI8058,RI,8058,0.0702889,0.113868018,0
RI8072,RI,8072,0.0143341,0.023221242,0
RI8102,RI,8102,0.0423115,0.06854463,0
RI8103,RI,8103,0.0784058,0.127017396,0
RI8105,RI,8105,0.0773696,0.125338752,0
RI8106,RI,8106,0.1012022,0.163947564,0
RI8107,RI,8107,0.0803055,0.13009491,0
RI8111,RI,8111,0.0595815,0.09652203,0
RI8116,RI,8116,0.0576818,0.093444516,0
RI8203,RI,8203,0.131252,0.21262824,0
RI8204,RI,8204,0.0727067,0.117784854,0
RI8209,RI,8209,0.0837595,0.13569039,0
RI8215,RI,8215,0.0922218,0.149399316,0
RI8227,RI,8227,0.0823779,0.133452198,0
RI8232,RI,8232,0.0910129,0.147440898,0
RI8233,RI,8233,0.1003387,0.162548694,0
RI8235,RI,8235,0.0996479,0.161429598,0
RI8263,RI,8263,0.1528395,0.24759999,0
RI8264,RI,8264,0.1172633,0.189966546,0
RI8265,RI,8265,0.0868681,0.140726322,0
RI8279,RI,8279,0.1075921,0.174299202,0
RI8288,RI,8288,0.1405778,0.227736036,0
RI8291,RI,8291,0.1117369,0.181013778,0
RI8292,RI,8292,0.1151909,0.186609258,0
RI8293,RI,8293,0.2315907,0.375176934,0
RI8304,RI,8304,0.1334971,0.216265302,0
RI8350,RI,8350,0.0970574,0.157232988,0
RI8381,RI,8381,0.0514646,0.083372652,0
RI8385,RI,8385,0.0619993,0.100438866,0
RI8387,RI,8387,0.0682165,0.11051073,0
RI8391,RI,8391,0.0537097,0.087009714,0
RI8392,RI,8392,0.0481833,0.078056946,0
RI8393,RI,8393,0.0509465,0.08253333,0
RI8500,RI,8500,0.1082829,0.175418298,0
RI8601,RI,8601,0.0089804,0.014548248,0
RI8602,RI,8602,0.0094985,0.01538757,0
RI8603,RI,8603,0.003454,0.00559548,0
RI8606,RI,8606,0.0746064,0.120862368,0
RI8709,RI,8709,0.0749518,0.121421916,0
RI8710,RI,8710,0.1046523,0.169536726,0
RI8719,RI,8719,0.0789239,0.127856718,0
RI8720,RI,8720,0.024178,0.03916836,0
RI8721,RI,8721,0.0105347,0.017066214,0
RI8723,RI,8723,0.0036267,0.005875254,0
RI8725,RI,8725,0.0278047,0.045043614,0
RI8726,RI,8726,0.0492195,0.07973559,0
RI8734,RI,8734,0.0081169,0.013149378,0
RI8737,RI,8737,0.0074261,0.012030282,0
RI8738,RI,8738,0.0127798,0.020703276,0
RI8742,RI,8742,0.0060445,0.00979209,0
RI8745,RI,8745,0.0697708,0.113028696,0
RI8748,RI,8748,0.0203786,0.033013332,0
RI8754,RI,8754,0.0151976,0.024620112,0
RI8755,RI,8755,0.0074261,0.012030282,0
RI8799,RI,8799,0.01727,0.0279774,0
RI8800,RI,8800,0.0219329,0.035531298,0
RI8803,RI,8803,0.0018997,0.003077514,0
RI8805,RI,8805,0.0048356,0.007833672,0
RI8810,RI,8810,0.0036267,0.005875254,1
RI8814,RI,8814,0.0044902,0.007274124,0
RI8815,RI,8815,0.0075988,0.012310056,0
RI8820,RI,8820,0.0036267,0.005875254,0
RI8824,RI,8824,0.0709797,0.114987114,0
RI8825,RI,8825,0.0350581,0.056794122,0
RI8826,RI,8826,0.055264,0.08952768,0
RI8831,RI,8831,0.0248688,0.040287456,0
RI8832,RI,8832,0.0060445,0.00979209,0
RI8833,RI,8833,0.025905,0.0419661,0
RI8835,RI,8835,0.0566456,0.091765872,0
RI8841,RI,8841,0.0481833,0.078056946,0
RI8842,RI,8842,0.0383394,0.062109828,0
RI8855,RI,8855,0.0036267,0.005875254,0
RI8856,RI,8856,0.0036267,0.005875254,0
RI8861,RI,8861,0.0136503,0.022113486,0
RI8864,RI,8864,0.029359,0.04756158,0
RI8868,RI,8868,0.0058718,0.009512316,0
RI8869,RI,8869,0.0202059,0.032733558,0
RI8871,RI,8871,0.0032813,0.005315706,0
RI8901,RI,8901,0.0037994,0.006155028,0
RI9012,RI,9012,0.0248688,0.040287456,0
RI9014,RI,9014,0.0623447,0.100998414,0
RI9015,RI,9015,0.0721886,0.116945532,0
RI9016,RI,9016,0.1056924,0.171221688,0
RI9019,RI,9019,0.0411026,0.066586212,0
RI9033,RI,9033,0.0609631,0.098760222,0
RI9040,RI,9040,0.0737429,0.119463498,0
RI9047,RI,9047,0.0678711,0.109951182,0
RI9052,RI,9052,0.0563002,0.091206324,0
RI9058,RI,9058,0.0385121,0.062389602,0
RI9059,RI,9059,0.0470862,0.076279644,0
RI9060,RI,9060,0.0322949,0.052317738,0
RI9061,RI,9061,0.0250415,0.04056723,0
RI9063,RI,9063,0.0195151,0.031614462,0
RI9077,RI,9077,0.0423115,0.06854463,0
RI9082,RI,9082,0.0360943,0.058472766,0
RI9083,RI,9083,0.0364397,0.059032314,0
RI9084,RI,9084,0.0326403,0.052877286,0
RI9089,RI,9089,0.0246961,0.040007682,0
RI9093,RI,9093,0.0302225,0.04896045,0
RI9101,RI,9101,0.0704616,0.114147792,0
RI9102,RI,9102,0.0740883,0.120023046,0
RI9108,RI,9108,1.727,2.79774,0
RI9110,RI,9110,0.0136503,0.022113486,0
RI9154,RI,9154,0.0395483,0.064068246,0
RI9156,RI,9156,0.0519827,0.084211974,0
RI9170,RI,9170,0.1220989,0.197800218,0
RI9178,RI,9178,0.1177814,0.190805868,0
RI9179,RI,9179,0.1293523,0.209550726,0
RI9180,RI,9180,0.0953304,0.154435248,0
RI9182,RI,9182,0.0341946,0.055395252,0
RI9186,RI,9186,0.3464362,0.561226644,0
RI9220,RI,9220,0.0896313,0.145202706,0
RI9402,RI,9402,0.0908402,0.147161124,0
RI9403,RI,9403,0.1272799,0.206193438,0
RI9410,RI,9410,0.0633809,0.102677058,0
RI9501,RI,9501,0.0758153,0.122820786,0
